time,open,high,low,close
2025-10-30 01:20:00,110564.64,110564.64,110464.04,110479.12
2025-10-30 01:25:00,110479.12,110479.13,110300.0,110382.7
2025-10-30 01:30:00,110382.7,110611.05,110380.0,110595.65
2025-10-30 01:35:00,110595.66,110596.29,110491.24,110585.2
2025-10-30 01:40:00,110585.2,110609.78,110528.44,110607.09
2025-10-30 01:45:00,110607.09,110651.36,110584.75,110584.76
2025-10-30 01:50:00,110584.76,110686.95,110580.0,110659.19
2025-10-30 01:55:00,110659.19,110725.64,110432.48,110460.76
2025-10-30 02:00:00,110460.75,110506.37,110331.04,110399.98
2025-10-30 02:05:00,110399.99,110484.05,110399.98,110399.98
2025-10-30 02:10:00,110399.99,110595.51,110350.0,110595.51
2025-10-30 02:15:00,110595.51,110828.0,110595.5,110753.03
2025-10-30 02:20:00,110753.03,110897.4,110726.03,110894.02
2025-10-30 02:25:00,110894.03,110985.84,110858.35,110918.62
2025-10-30 02:30:00,110918.62,110977.14,110913.66,110977.13
2025-10-30 02:35:00,110977.13,110999.95,110936.68,110953.25
2025-10-30 02:40:00,110953.24,110985.36,110922.0,110973.46
2025-10-30 02:45:00,110973.46,110973.46,110820.18,110839.0
2025-10-30 02:50:00,110839.0,110934.61,110820.18,110923.84
2025-10-30 02:55:00,110923.84,111011.99,110881.0,110985.92
2025-10-30 03:00:00,110985.93,110985.93,110672.0,110708.05
2025-10-30 03:05:00,110708.05,110857.38,110688.0,110810.11
2025-10-30 03:10:00,110810.11,110810.12,110716.46,110778.0
2025-10-30 03:15:00,110778.0,110874.0,110740.99,110740.99
2025-10-30 03:20:00,110740.99,110832.93,110734.38,110774.46
2025-10-30 03:25:00,110774.45,110799.4,110739.26,110783.89
2025-10-30 03:30:00,110783.88,110814.27,110750.01,110773.75
2025-10-30 03:35:00,110773.75,110914.23,110718.96,110855.61
2025-10-30 03:40:00,110855.61,110855.61,110706.05,110726.64
2025-10-30 03:45:00,110726.64,110739.3,110668.03,110668.03
2025-10-30 03:50:00,110668.03,110668.03,110590.67,110590.68
2025-10-30 03:55:00,110590.67,110816.85,110538.68,110751.47
2025-10-30 04:00:00,110751.48,110761.43,110641.85,110659.73
2025-10-30 04:05:00,110659.73,110659.73,110251.51,110320.41
2025-10-30 04:10:00,110320.42,110320.42,109900.0,110011.49
2025-10-30 04:15:00,110011.48,110028.59,109775.58,109971.13
2025-10-30 04:20:00,109971.13,110152.37,109397.85,109448.0
