date,open,high,low,close
2019-08-20,11.7173324800,11.9372288000,11.5995308800,11.7723065600
2019-08-21,11.6780652800,11.6937721600,11.2932467200,11.3482208000
2019-08-22,11.3089536000,11.3482208000,11.1518848000,11.2382726400
2019-08-23,11.2853932800,11.5759705600,11.2696864000,11.5052896000
2019-08-26,11.3246604800,11.3874880000,11.1126176000,11.1911520000
2019-08-27,11.2775398400,11.3717811200,11.1832985600,11.2382726400
2019-08-28,11.1990054400,11.2147123200,11.0340832000,11.2068588800
2019-08-29,11.1675916800,11.1832985600,11.0576435200,11.0969107200
2019-08-30,11.2225657600,11.3011001600,11.0733504000,11.1204710400
2019-09-02,11.1126176000,11.3874880000,11.0812038400,11.3482208000
2019-09-03,11.3717811200,11.3953414400,11.1911520000,11.2304192000
2019-09-04,11.2461260800,11.3874880000,11.2382726400,11.3403673600
2019-09-05,11.4346086400,11.6623584000,11.4267552000,11.4503155200
2019-09-06,11.5524102400,11.6309446400,11.4817292800,11.6309446400
2019-09-09,11.7644531200,11.7801600000,11.4660224000,11.5367033600
2019-09-10,11.4660224000,11.4974361600,11.3168070400,11.4267552000
2019-09-11,11.4660224000,11.5524102400,11.3560742400,11.4346086400
2019-09-12,11.5131430400,11.6073843200,11.4110483200,11.5288499200
2019-09-16,11.5445568000,11.5602636800,11.3089536000,11.3482208000
2019-09-17,11.2775398400,11.3482208000,11.1361779200,11.1832985600
2019-09-18,11.1832985600,11.3717811200,11.1832985600,11.3168070400
2019-09-19,11.3717811200,11.6937721600,11.3717811200,11.6545049600
2019-09-20,11.7408928000,12.0942976000,11.7251859200,12.0471769600
2019-09-23,12.0471769600,12.1492716800,11.9215219200,12.0785907200
2019-09-24,12.1492716800,12.2042457600,11.9215219200,11.9215219200
2019-09-25,11.9372288000,12.4477024000,11.9293753600,12.3691680000
2019-09-26,12.4555558400,12.5969177600,12.2984870400,12.3377542400
2019-09-27,12.4477024000,12.5655040000,12.3299008000,12.4869696000
2019-09-30,12.3691680000,12.4791161600,12.2278060800,12.2435129600
2019-10-08,12.2513664000,12.7461331200,12.2513664000,12.7225728000
2019-10-09,12.6440384000,12.9738828800,12.5812108800,12.7618400000
2019-10-10,12.7775468800,12.7775468800,12.5576505600,12.7539865600
2019-10-11,12.7225728000,13.3115808000,12.7225728000,13.2016326400
2019-10-14,13.3272876800,13.8220544000,13.2880204800,13.5236236800
2019-10-15,13.5471840000,13.6257184000,13.2094860800,13.4922099200
2019-10-16,13.5550374400,13.6963993600,13.0602707200,13.1859257600
2019-10-17,13.2723136000,13.3508480000,12.9974432000,13.1152448000
2019-10-18,13.1937792000,13.3822617600,12.9032019200,12.9660294400
2019-10-21,12.9032019200,13.3272876800,12.9032019200,13.2644601600
2019-10-22,13.2801670400,13.2958739200,12.5890643200,12.8953484800
2019-10-23,12.8168140800,13.0916844800,12.7461331200,12.9189088000
2019-10-24,12.9581760000,13.3508480000,12.9110553600,13.2487532800
2019-10-25,13.1780723200,13.3194342400,13.0210035200,13.2566067200
2019-10-28,13.3351411200,13.3822617600,12.9424691200,13.0838310400
2019-10-29,13.1073913600,13.2958739200,13.0052966400,13.2801670400
2019-10-30,13.1937792000,13.3194342400,12.8953484800,12.9032019200
2019-10-31,12.8953484800,12.9346156800,12.7539865600,12.7696934400
2019-11-01,12.8403744000,13.3508480000,12.7854003200,13.2408998400
2019-11-04,13.3351411200,13.5471840000,13.1702188800,13.2880204800
2019-11-05,13.1937792000,13.6963993600,13.1859257600,13.4686496000
2019-11-06,13.3979686400,13.5550374400,13.2566067200,13.3194342400
2019-11-07,13.2958739200,13.4058220800,13.1545120000,13.2644601600
2019-11-08,13.3351411200,13.3665548800,13.0681241600,13.0759776000
2019-11-11,12.9581760000,12.9817363200,12.7225728000,12.7854003200
2019-11-12,12.7932537600,12.8560812800,12.6911590400,12.8246675200
2019-11-13,12.7932537600,12.9267622400,12.6126246400,12.8246675200
2019-11-14,12.9032019200,12.9424691200,12.7618400000,12.8168140800
2019-11-15,12.8717881600,12.9974432000,12.7539865600,12.8325209600
2019-11-18,12.8403744000,12.9974432000,12.7461331200,12.9189088000
2019-11-19,12.9189088000,12.9424691200,12.8089606400,12.8874950400
2019-11-20,12.8011072000,12.8011072000,12.3848748800,12.4477024000
2019-11-21,12.3691680000,12.4634092800,12.2749267200,12.4555558400
2019-11-22,12.4791161600,12.5026764800,12.2120992000,12.2435129600
2019-11-25,12.2827801600,12.4398489600,12.2042457600,12.4084352000
2019-11-26,12.4791161600,12.4791161600,12.1649785600,12.2670732800
2019-11-27,12.2827801600,12.2827801600,12.0864441600,12.1492716800
2019-11-28,12.1492716800,12.2042457600,12.1257113600,12.1649785600
2019-11-29,12.2042457600,12.2120992000,11.9215219200,12.0079097600
2019-12-02,12.0550304000,12.1178579200,11.9607891200,12.0628838400
2019-12-03,12.0157632000,12.1414182400,11.9450822400,12.1335648000
2019-12-04,12.0471769600,12.1021510400,11.9450822400,12.0236166400
2019-12-05,12.0550304000,12.1571251200,12.0157632000,12.1178579200
2019-12-06,12.1492716800,12.3456076800,12.1414182400,12.2513664000
2019-12-09,12.2670732800,12.2670732800,12.0550304000,12.1021510400
2019-12-10,12.0628838400,12.0785907200,11.9764960000,12.0393235200
2019-12-11,12.0785907200,12.3141939200,12.0157632000,12.2984870400
2019-12-12,12.2984870400,12.3063404800,12.1963923200,12.2513664000
2019-12-13,12.4477024000,12.6597452800,12.3848748800,12.6597452800
2019-12-16,12.6597452800,12.6754521600,12.4634092800,12.6675987200
2019-12-17,12.5655040000,13.0602707200,12.5497971200,12.9581760000
2019-12-18,12.9032019200,13.0838310400,12.8874950400,12.9267622400
2019-12-19,12.9974432000,13.1466585600,12.9110553600,12.9974432000
2019-12-20,12.9974432000,13.0995379200,12.9110553600,13.0288569600
2019-12-23,13.0995379200,13.0995379200,12.6990124800,12.7539865600
2019-12-24,12.7461331200,12.9581760000,12.7461331200,12.8796416000
2019-12-25,12.9189088000,13.0052966400,12.7539865600,12.8011072000
2019-12-26,12.8325209600,12.9424691200,12.8168140800,12.9346156800
2019-12-27,12.9817363200,13.2958739200,12.9032019200,13.0602707200
2019-12-30,12.9267622400,13.0602707200,12.6440384000,13.0131500800
2019-12-31,13.0131500800,13.0602707200,12.8089606400,12.9189088000
2020-01-02,13.0759776000,13.3115808000,12.9974432000,13.2487532800
2020-01-03,13.3037273600,13.5943046400,13.2880204800,13.4922099200
2020-01-06,13.3587014400,13.6178649600,13.2801670400,13.4058220800
2020-01-07,13.4529427200,13.5707443200,13.3115808000,13.4686496000
2020-01-08,13.3508480000,13.3901152000,13.0602707200,13.0838310400
2020-01-09,13.2016326400,13.2958739200,12.9817363200,13.1859257600
2020-01-10,13.1859257600,13.2016326400,12.9738828800,13.1073913600
2020-01-13,13.1545120000,13.3744083200,13.0445638400,13.3429945600
2020-01-14,13.3429945600,13.5628908800,13.1623654400,13.1623654400
2020-01-15,13.1859257600,13.2408998400,12.9189088000,12.9738828800
2020-01-16,12.9738828800,13.0131500800,12.7225728000,12.8246675200
2020-01-17,12.8639347200,12.9974432000,12.8403744000,12.8717881600
2020-01-20,12.9032019200,13.0445638400,12.8403744000,12.9189088000
2020-01-21,12.8325209600,12.8325209600,12.5105299200,12.5655040000
2020-01-22,12.5026764800,12.6911590400,12.3377542400,12.6361849600
2020-01-23,12.5026764800,12.5026764800,12.0864441600,12.2042457600
2020-02-03,10.9869625600,11.5445568000,10.9869625600,10.9869625600
2020-02-04,11.0340832000,11.5131430400,11.0105228800,11.4660224000
2020-02-05,11.4581689600,11.6937721600,11.2461260800,11.4895827200
2020-02-06,11.6309446400,11.6780652800,11.3953414400,11.5995308800
2020-02-07,11.4660224000,11.5367033600,11.3168070400,11.4817292800
2020-02-10,11.3953414400,11.4110483200,11.2304192000,11.3874880000
2020-02-11,11.4660224000,11.7330393600,11.4346086400,11.6152377600
2020-02-12,11.6152377600,11.6387980800,11.4660224000,11.5995308800
2020-02-13,11.5524102400,11.6859187200,11.4738758400,11.5052896000
2020-02-14,11.5838240000,11.8901081600,11.5445568000,11.8037203200
2020-02-17,11.8115737600,12.0707372800,11.7251859200,12.0707372800
2020-02-18,12.0393235200,12.0393235200,11.7880134400,11.9372288000
2020-02-19,11.8586944000,12.0707372800,11.8429875200,11.9686425600
2020-02-20,11.9922028800,12.2670732800,11.8586944000,12.2435129600
2020-02-21,12.1649785600,12.3456076800,12.1335648000,12.2356595200
2020-02-24,12.1414182400,12.1414182400,11.8979616000,11.9607891200
2020-02-25,11.7801600000,11.8822547200,11.6073843200,11.8115737600
2020-02-26,11.5995308800,11.9922028800,11.5445568000,11.7723065600
2020-02-27,11.7487462400,11.8979616000,11.6937721600,11.8665478400
2020-02-28,11.6623584000,11.8115737600,11.3560742400,11.3874880000
2020-03-02,11.4267552000,11.7408928000,11.3560742400,11.6152377600
2020-03-03,11.7487462400,11.7723065600,11.4895827200,11.5602636800
2020-03-04,11.5288499200,11.6073843200,11.3953414400,11.5367033600
2020-03-05,11.6230912000,12.2827801600,11.5681171200,12.0864441600
2020-03-06,11.9215219200,11.9922028800,11.7958668800,11.8037203200
2020-03-09,11.5524102400,11.5681171200,11.3246604800,11.3482208000
2020-03-10,11.2932467200,11.6623584000,11.2932467200,11.5916774400
2020-03-11,11.5995308800,11.6859187200,11.4817292800,11.5367033600
2020-03-12,11.5052896000,11.6545049600,11.4110483200,11.5288499200
2020-03-13,10.9162816000,11.4503155200,10.9162816000,11.4031948800
2020-03-16,11.3482208000,11.3560742400,10.7984800000,10.7984800000
2020-03-17,10.7984800000,10.9712556800,10.3115667200,10.5314630400
2020-03-18,10.5314630400,10.6414112000,9.9346016000,9.9817222400
2020-03-19,9.9581619200,10.0052825600,9.3534470400,9.6047571200
2020-03-20,9.7382656000,9.9581619200,9.6283174400,9.8325068800
2020-03-23,9.4241280000,9.6989984000,9.3691539200,9.5419296000
2020-03-24,9.7382656000,9.9581619200,9.6361708800,9.9031878400
2020-03-25,10.1152307200,10.2644460800,9.9738688000,10.1073772800
2020-03-26,10.0366963200,10.4764889600,9.9895756800,10.2565926400
2020-03-27,10.4058080000,10.5079027200,10.2722995200,10.3272736000
2020-03-30,10.0916704000,10.2408857600,10.0209894400,10.1623513600
2020-03-31,10.2487392000,10.2801529600,10.0366963200,10.0524032000
2020-04-01,10.0995238400,10.3115667200,10.0681100800,10.1230841600
2020-04-02,10.0131360000,10.1859116800,9.9424550400,10.1859116800
2020-04-03,10.0681100800,10.1230841600,9.8560672000,9.9031878400
2020-04-07,10.1230841600,10.1623513600,10.0602566400,10.1152307200
2020-04-08,10.1152307200,10.1466444800,9.9895756800,10.0366963200
2020-04-09,10.1152307200,10.1230841600,9.9895756800,10.0052825600
2020-04-10,10.0209894400,10.1937651200,9.9346016000,10.0445497600
2020-04-13,9.9503084800,9.9817222400,9.7932396800,9.8874809600
2020-04-14,9.9346016000,10.0995238400,9.8717740800,10.0995238400
2020-04-15,10.0995238400,10.1544979200,10.0366963200,10.1073772800
2020-04-16,10.0445497600,10.0445497600,9.8482137600,9.9581619200
2020-04-17,10.0288428800,10.2408857600,9.9346016000,10.1230841600
2020-04-20,10.0995238400,10.2487392000,10.0288428800,10.2016185600
2020-04-21,10.4450752000,10.7592128000,10.4450752000,10.5628768000
2020-04-22,10.5000492800,10.5393164800,10.3351270400,10.3901011200
2020-04-23,10.3901011200,10.4529286400,10.2958598400,10.3901011200
2020-04-24,10.3429804800,10.4293683200,10.2958598400,10.3979545600
2020-04-27,10.4450752000,10.7120921600,10.4058080000,10.6021440000
2020-04-28,10.5628768000,10.6492646400,10.4215148800,10.6178508800
2020-04-29,10.5864371200,11.0733504000,10.5628768000,11.0105228800
2020-04-30,11.0105228800,11.2461260800,10.9005747200,10.9398419200
2020-05-06,10.8063334400,10.9084281600,10.6885318400,10.8141868800
2020-05-07,10.8063334400,10.8063334400,10.6806784000,10.7513593600
2020-05-08,10.8063334400,11.0105228800,10.7435059200,10.9555488000
2020-05-11,10.9319884800,11.0969107200,10.9162816000,10.9948160000
2020-05-12,10.9555488000,11.0340832000,10.7749196800,10.8298937600
2020-05-13,10.7984800000,10.8220403200,10.6257043200,10.7042387200
2020-05-14,10.6414112000,10.6728249600,10.3822476800,10.4450752000
2020-05-15,10.5157561600,10.5471699200,10.3194201600,10.3901011200
2020-05-18,10.3665408000,10.4764889600,10.3037132800,10.3665408000
2020-05-19,10.5314630400,10.5628768000,10.4215148800,10.4921958400
2020-05-20,10.5079027200,10.6963852800,10.4215148800,10.6099974400
2020-05-21,10.6178508800,10.6571180800,10.4921958400,10.5236096000
2020-05-22,10.4686355200,10.4764889600,10.1466444800,10.1466444800
2020-05-25,10.1859116800,10.1937651200,10.0209894400,10.1780582400
2020-05-26,10.2251788800,10.2644460800,10.1623513600,10.2408857600
2020-05-27,10.2487392000,10.3586873600,10.1780582400,10.2094720000
2020-05-28,10.2813796800,10.5290275200,10.2334478400,10.4411524800
2020-05-29,10.3932206400,10.4171865600,10.3213228800,10.3852320000
2020-06-01,10.4651184000,10.6967889600,10.4491411200,10.6408684800
2020-06-02,10.6169025600,10.8885163200,10.6089139200,10.8246072000
2020-06-03,10.8965049600,11.0882323200,10.7846640000,10.8166185600
2020-06-04,10.8086299200,10.8965049600,10.7127662400,10.8405844800
2020-06-05,10.8645504000,10.8805276800,10.7287435200,10.8565617600
2020-06-08,10.9284595200,11.0642664000,10.8485731200,10.8805276800
2020-06-09,10.8965049600,10.9684027200,10.8086299200,10.9204708800
2020-06-10,10.9524254400,10.9524254400,10.7047776000,10.7766753600
2020-06-11,10.6888003200,10.6967889600,10.3852320000,10.4491411200
2020-06-12,10.3053456000,10.4012092800,10.2813796800,10.3772433600
2020-06-15,10.2654024000,10.3612660800,10.2254592000,10.2414364800
2020-06-16,10.3053456000,10.3772433600,10.2733910400,10.2973569600
2020-06-17,10.2973569600,10.3213228800,10.1935046400,10.2654024000
2020-06-18,10.1935046400,10.2254592000,10.0576977600,10.1935046400
2020-06-19,10.1695387200,10.2574137600,10.0736750400,10.2254592000
2020-06-22,10.1775273600,10.1935046400,10.0816636800,10.0976409600
2020-06-23,10.1056296000,10.1375841600,10.0017772800,10.0656864000
2020-06-24,10.0976409600,10.2893683200,10.0656864000,10.2254592000
2020-06-29,10.3213228800,10.3612660800,10.1535614400,10.2254592000
2020-06-30,10.2494251200,10.2893683200,10.1615500800,10.2254592000
2020-07-01,10.2174705600,10.5050616000,10.1775273600,10.4810956800
2020-07-02,10.4491411200,10.7766753600,10.3612660800,10.7287435200
2020-07-03,10.8405844800,11.4397324800,10.8325958400,11.3838120000
2020-07-06,11.6634144000,12.5261875200,11.6554257600,12.5261875200
2020-07-07,13.0214832000,13.2851083200,12.0069259200,12.3664147200
2020-07-08,12.1666987200,12.7818240000,12.1666987200,12.5900966400
2020-07-09,12.5102102400,12.5102102400,12.2306078400,12.4063579200
2020-07-10,12.2625624000,12.3664147200,11.7912326400,11.8711190400
2020-07-13,11.7433008000,12.0468691200,11.5835280000,11.8950849600
2020-07-14,11.9030736000,12.1347441600,11.6234712000,11.7273235200
2020-07-15,11.8072099200,11.8711190400,11.3678347200,11.3997892800
2020-07-16,11.4237552000,11.6234712000,11.2799596800,11.3039256000
2020-07-17,11.3199028800,11.4077779200,11.1441528000,11.2959369600
2020-07-20,11.3678347200,11.7992212800,11.2639824000,11.7672667200
2020-07-21,11.7273235200,11.7273235200,11.5036416000,11.5755393600
2020-07-22,11.5755393600,11.7033576000,11.3997892800,11.5116302400
2020-07-23,11.3758233600,11.4157665600,11.0323118400,11.1920846400
2020-07-24,11.1601300800,11.1761073600,10.7207548800,10.7846640000
2020-07-27,10.9204708800,10.9284595200,10.4651184000,10.5769593600
2020-07-28,10.6568457600,10.7287435200,10.5290275200,10.6568457600
2020-07-29,10.6648344000,10.8885163200,10.5529934400,10.8166185600
2020-07-30,10.7846640000,10.7926526400,10.6808116800,10.6808116800
2020-07-31,10.6089139200,10.8086299200,10.5849480000,10.6568457600
2020-08-03,10.7606980800,10.8805276800,10.7287435200,10.8565617600
2020-08-04,10.9124822400,11.3039256000,10.7686867200,11.2160505600
2020-08-05,11.0403004800,11.0642664000,10.8805276800,10.9923686400
2020-08-06,11.0403004800,11.1521414400,10.9044936000,11.1042096000
2020-08-07,11.0243232000,11.1042096000,10.8805276800,10.9444368000
2020-08-10,10.9204708800,11.2000732800,10.8805276800,11.1441528000
2020-08-11,11.1601300800,11.7113462400,11.1601300800,11.2879483200
2020-08-12,11.3518574400,11.5835280000,11.3039256000,11.4876643200
2020-08-13,11.5036416000,11.5515734400,11.2959369600,11.3278915200
2020-08-14,11.2639824000,11.5915166400,11.2320278400,11.5595620800
2020-08-17,11.6634144000,12.2625624000,11.6234712000,12.1347441600
2020-08-18,12.1427328000,12.2226192000,11.9110622400,12.1027896000
2020-08-19,12.0708350400,12.2625624000,11.9510054400,12.0628464000
2020-08-20,11.9909486400,12.0948009600,11.6074939200,11.6554257600
2020-08-21,11.7512894400,11.7512894400,11.4397324800,11.5435848000
2020-08-24,11.5835280000,11.7512894400,11.5116302400,11.5515734400
2020-08-25,11.6314598400,11.7353121600,11.5515734400,11.6634144000
2020-08-26,11.6634144000,11.6714030400,11.4077779200,11.4796756800
2020-08-27,11.5036416000,11.5515734400,11.2719710400,11.5515734400
2020-08-28,11.3918006400,12.1267555200,11.3918006400,12.0868123200
2020-08-31,12.2226192000,12.5261875200,11.9749713600,12.0468691200
2020-09-01,11.9510054400,12.1666987200,11.8870963200,12.0948009600
2020-09-02,11.9909486400,12.4063579200,11.9909486400,12.2385964800
2020-09-03,12.2385964800,12.2465851200,11.8551417600,11.9030736000
2020-09-04,11.7672667200,12.0308918400,11.6634144000,11.9510054400
2020-09-07,11.8870963200,12.1746873600,11.8471531200,11.9350281600
2020-09-08,11.9829600000,12.3264715200,11.9829600000,12.3264715200
2020-09-09,12.1906646400,12.4303238400,12.0868123200,12.1507214400
2020-09-10,12.2385964800,12.3664147200,12.1427328000,12.2545737600
2020-09-11,12.1267555200,12.2226192000,11.8391644800,11.9909486400
2020-09-14,11.9909486400,12.2226192000,11.9190508800,12.2226192000
2020-09-15,12.1427328000,12.3664147200,12.1027896000,12.2625624000
2020-09-16,12.2385964800,12.4143465600,12.1507214400,12.3344601600
2020-09-17,12.4143465600,12.5581420800,12.3025056000,12.4383124800
2020-09-18,12.4782556800,12.8537217600,12.3983692800,12.8377444800
2020-09-21,12.7818240000,12.8217672000,12.5501534400,12.6699830400
2020-09-22,12.5181988800,12.6540057600,12.2945169600,12.4383124800
2020-09-23,12.4542897600,12.6460171200,12.3903806400,12.4862443200
2020-09-24,12.4542897600,12.4702670400,12.0788236800,12.0788236800
2020-09-25,12.1427328000,12.2306078400,12.0708350400,12.1347441600
2020-09-28,12.1347441600,12.2785396800,11.9669827200,12.2306078400
2020-09-29,12.2945169600,12.3104942400,11.7912326400,11.8231872000
2020-09-30,11.8231872000,12.1986532800,11.8231872000,12.1187668800
2020-10-09,12.2226192000,12.4223352000,12.0868123200,12.1267555200
2020-10-12,12.1587100800,12.8217672000,12.1507214400,12.7019376000
2020-10-13,12.7019376000,12.8696990400,12.5980852800,12.8297558400
2020-10-14,12.8137785600,12.8776876800,12.6220512000,12.8057899200
2020-10-15,12.9415968000,13.5167788800,12.9016536000,13.2291878400
2020-10-16,13.2291878400,13.8762676800,13.2132105600,13.6605744000
2020-10-19,13.8203472000,14.4594384000,13.8203472000,13.9641427200
2020-10-20,13.9641427200,14.0600064000,13.7804040000,14.0120745600
2020-10-21,14.0919609600,14.3795520000,13.8443131200,14.3076542400
2020-10-22,14.3316201600,14.7789840000,13.8203472000,14.0280518400
2020-10-23,14.0040859200,15.0026659200,14.0040859200,14.4834043200
2020-10-26,14.5393248000,14.6112225600,13.9401768000,14.1398928000
2020-10-27,14.3795520000,14.3795520000,13.9801200000,14.1878246400
2020-10-28,14.1878246400,14.2996656000,13.8123585600,14.0839723200
2020-10-29,14.0120745600,14.3236315200,13.8602904000,14.1958132800
2020-10-30,14.1718473600,14.6671430400,14.0600064000,14.1798360000
2020-11-02,14.0999496000,14.4194952000,13.8443131200,14.0839723200
2020-11-03,14.1478814400,14.6511657600,14.1398928000,14.3475974400
2020-11-04,14.6591544000,14.7630067200,14.3475974400,14.6351884800
2020-11-05,14.6751316800,14.7789840000,14.0120745600,14.1398928000
2020-11-06,14.1478814400,14.1798360000,13.7564380800,14.0919609600
2020-11-09,14.1159268800,14.3795520000,14.0120745600,14.2517337600
2020-11-10,14.3795520000,14.7789840000,14.3236315200,14.4674270400
2020-11-11,14.5393248000,14.6192112000,14.0600064000,14.2277678400
2020-11-12,14.2277678400,14.3316201600,13.9401768000,14.1079382400
2020-11-13,13.9162108800,13.9561540800,13.3330401600,13.7244835200
2020-11-16,13.6445971200,13.9241995200,13.5008016000,13.8762676800
2020-11-17,13.8842563200,14.3236315200,13.7804040000,14.2437451200
2020-11-18,14.2038019200,14.7789840000,14.1798360000,14.7470294400
2020-11-19,14.8508817600,15.1624387200,14.6192112000,15.0585864000
2020-11-20,15.0426091200,15.1704273600,14.7949612800,15.0665750400
2020-11-23,15.0585864000,15.6737116800,15.0186432000,15.6737116800
2020-11-24,15.6737116800,15.7216435200,15.3142228800,15.4660070400
2020-11-25,15.5618707200,15.7376208000,15.2183592000,15.2263478400
2020-11-26,15.2183592000,15.6657230400,15.2023819200,15.5778480000
2020-11-27,15.9772800000,15.9772800000,15.4819843200,15.7376208000
2020-11-30,15.8973936000,16.6802803200,15.6497457600,15.7695753600
2020-12-01,15.7376208000,16.3847006400,15.4979616000,16.0172232000
2020-12-02,15.9213595200,16.0252118400,15.5938252800,15.6817003200
2020-12-03,15.8015299200,15.8654390400,15.3142228800,15.6098025600
2020-12-04,15.5538820800,15.5538820800,15.1544500800,15.4180752000
2020-12-07,15.4260638400,15.4899729600,14.9227795200,15.1065182400
2020-12-08,15.1145068800,15.2023819200,14.8029499200,14.9467454400
2020-12-09,15.0106545600,15.2183592000,14.9227795200,14.9467454400
2020-12-10,14.9627227200,15.0825523200,14.7390408000,14.8988136000
2020-12-11,14.9467454400,15.0186432000,14.5553020800,14.7949612800
2020-12-14,14.8588704000,15.2263478400,14.7789840000,15.0825523200
2020-12-15,15.0186432000,15.0585864000,14.4993816000,14.9707113600
2020-12-16,15.0186432000,15.2583024000,14.8428931200,15.1864046400
2020-12-17,15.1065182400,15.2343364800,14.8588704000,15.1384728000
2020-12-18,15.1784160000,15.2583024000,14.5632907200,14.6671430400
2020-12-21,14.6192112000,14.8908249600,14.4035179200,14.6032339200
2020-12-22,14.6671430400,14.8988136000,14.2836883200,14.2996656000
2020-12-23,14.3475974400,14.4354724800,14.2117905600,14.3795520000
2020-12-24,14.4993816000,14.7709953600,14.4194952000,14.5872566400
2020-12-25,14.5872566400,14.5872566400,14.2197792000,14.4115065600
2020-12-28,14.3955292800,15.0665750400,14.3475974400,15.0585864000
2020-12-29,15.0745636800,15.4180752000,14.9387568000,15.3142228800
2020-12-30,15.1784160000,15.3381888000,14.9547340800,15.3381888000
2020-12-31,15.3461774400,15.6417571200,15.1943932800,15.4500297600
2021-01-04,15.2583024000,15.2583024000,14.7310521600,14.8588704000
2021-01-05,14.6990976000,14.7630067200,14.2197792000,14.5153588800
2021-01-06,14.4434611200,15.6257798400,14.3795520000,15.6257798400
2021-01-07,15.5938252800,15.9613027200,15.3621547200,15.8973936000
2021-01-08,15.8973936000,16.0571664000,15.4260638400,15.8574504000
2021-01-11,15.9772800000,16.4885529600,15.9772800000,16.2808483200
2021-01-12,16.2888369600,16.7761440000,16.1210755200,16.7761440000
2021-01-13,16.7761440000,16.7841326400,16.2968256000,16.5364848000
2021-01-14,16.5205075200,16.6882689600,15.9373368000,16.1130868800
2021-01-15,16.7761440000,17.5350648000,16.6323484800,16.7761440000
2021-01-18,16.9359168000,18.1981219200,16.9359168000,18.1342128000
2021-01-19,17.9824286400,18.2460537600,17.6149512000,17.8466217600
2021-01-20,17.6948376000,18.3499060800,17.6708716800,17.9504740800
2021-01-21,17.9744400000,18.2140992000,17.6948376000,17.7587467200
2021-01-22,17.7587467200,17.7587467200,17.1835646400,17.5989739200
2021-01-25,17.3513260800,18.0543264000,17.1196555200,17.9664513600
2021-01-26,17.8146672000,18.6295084800,17.8146672000,17.8705876800
2021-01-27,17.8226558400,18.7493380800,17.8226558400,18.4377811200
2021-01-28,18.1981219200,18.5176675200,17.9344968000,18.2220878400
2021-01-29,18.2220878400,18.8052585600,18.1422014400,18.4457697600
2021-02-01,18.3738720000,19.9636113600,18.1342128000,19.6121112000
2021-02-02,18.6774403200,19.2526224000,18.3019742400,18.5975539200
2021-02-03,18.7573267200,20.1153955200,18.6774403200,19.9316568000
2021-02-04,19.3165315200,20.1633273600,19.2046905600,19.6520544000
2021-02-05,19.6520544000,20.2192478400,19.3884292800,19.9156795200
2021-02-08,19.8917136000,19.8917136000,19.2526224000,19.8118272000
2021-02-09,19.8038385600,19.8437817600,19.3085428800,19.6360771200
2021-02-10,19.6520544000,19.9396454400,18.6774403200,19.0289404800
2021-02-18,19.1727360000,19.6121112000,18.7573267200,19.4123952000
2021-02-19,19.1407814400,19.3245201600,18.8292244800,19.0529064000
2021-02-22,19.0129632000,19.0129632000,17.7827126400,17.8785763200
2021-02-23,17.8785763200,18.1182355200,17.4312124800,17.5190875200
2021-02-24,17.7907012800,17.7986899200,17.2235078400,17.7028262400
2021-02-25,17.8945536000,18.0223718400,17.3193715200,17.6469057600
2021-02-26,17.2554624000,17.5430534400,16.9439054400,17.0797123200
2021-03-01,17.2075305600,17.3193715200,16.9199395200,17.1356328000
2021-03-02,17.2714396800,17.6948376000,16.9838486400,17.2954056000
2021-03-03,17.2394851200,18.4377811200,17.1436214400,18.3818606400
2021-03-04,18.1901332800,18.7653153600,18.0942696000,18.3099628800
2021-03-05,18.1342128000,18.3578947200,17.4631670400,17.8466217600
2021-03-08,17.9265081600,18.1262241600,17.1595987200,17.2554624000
2021-03-09,17.3193715200,17.5110988800,16.4406211200,16.6563144000
2021-03-10,16.6483257600,16.7042462400,16.2009619200,16.2968256000
2021-03-11,16.4406211200,17.0797123200,16.4246438400,16.9918372800
2021-03-12,17.0717236800,17.3353488000,16.9359168000,17.1595987200
2021-03-15,17.0956896000,17.6708716800,16.8640190400,17.2554624000
2021-03-16,17.2554624000,17.6628830400,16.9918372800,17.3033942400
2021-03-17,17.1356328000,17.2155192000,16.6962576000,16.9359168000
2021-03-18,17.0158032000,17.3593147200,16.7761440000,17.3593147200
2021-03-19,17.1995419200,17.2954056000,16.2728596800,16.3527460800
2021-03-22,16.4166552000,17.2155192000,16.4006779200,17.2155192000
2021-03-23,17.2314964800,17.2954056000,16.7441894400,16.9598827200
2021-03-24,16.9439054400,16.9998259200,16.3367688000,16.4006779200
2021-03-25,16.4406211200,16.6403371200,16.2968256000,16.5764280000
2021-03-26,16.6483257600,17.0956896000,16.5844166400,16.8879849600
2021-03-29,16.9998259200,17.2954056000,16.9359168000,17.1675873600
2021-03-30,17.0797123200,17.5190875200,16.9439054400,17.5190875200
2021-03-31,17.3912692800,17.6309284800,17.2554624000,17.5829966400
2021-04-01,17.6389171200,17.6628830400,17.1755760000,17.3992579200
2021-04-02,17.3353488000,17.3593147200,17.0637350400,17.1755760000
2021-04-06,17.2155192000,17.6469057600,17.1835646400,17.3193715200
2021-04-07,17.4791443200,17.5190875200,17.0237918400,17.2874169600
2021-04-08,17.1436214400,17.3593147200,17.0397691200,17.2235078400
2021-04-09,17.3433374400,17.3513260800,16.8400531200,17.0158032000
2021-04-12,17.1835646400,17.1835646400,16.4805643200,16.5364848000
2021-04-13,16.5524620800,16.6802803200,16.4486097600,16.6003939200
