time,open,high,low,close
20240329103000000,8.7739140500,8.8662710400,8.7571218700,8.8410827700
20240329113000000,8.8410827700,8.8578749500,8.8242905900,8.8410827700
20240329140000000,8.8494788600,8.8494788600,8.7823101400,8.7907062300
20240329150000000,8.7907062300,8.8326866800,8.7907062300,8.8326866800
20240401103000000,8.8326866800,8.8998554000,8.8242905900,8.8914593100
20240401113000000,8.8914593100,8.8998554000,8.8578749500,8.8830632200
20240401140000000,8.8830632200,8.9334397600,8.8746671300,8.9250436700
20240401150000000,8.9250436700,8.9418358500,8.9082514900,8.9334397600
20240402103000000,8.9250436700,8.9670241200,8.8830632200,8.8914593100
20240402113000000,8.8914593100,8.9166475800,8.8746671300,8.8998554000
20240402140000000,8.8998554000,8.8998554000,8.8494788600,8.8578749500
20240402150000000,8.8578749500,8.8746671300,8.8410827700,8.8578749500
20240403103000000,8.8410827700,8.8578749500,8.7991023200,8.8158945000
20240403113000000,8.8158945000,8.8158945000,8.7571218700,8.7739140500
20240403140000000,8.7655179600,8.8074984100,8.7655179600,8.7907062300
20240403150000000,8.7907062300,8.7991023200,8.7739140500,8.7823101400
20240408103000000,8.7487257800,8.7907062300,8.7067453300,8.7739140500
20240408113000000,8.7739140500,8.8074984100,8.7571218700,8.7571218700
20240408140000000,8.7571218700,8.7907062300,8.7487257800,8.7571218700
20240408150000000,8.7571218700,8.7823101400,8.7487257800,8.7571218700
20240409103000000,8.7571218700,8.7907062300,8.7151414200,8.7235375100
20240409113000000,8.7235375100,8.7487257800,8.6983492400,8.7235375100
20240409140000000,8.7319336000,8.7403296900,8.7151414200,8.7235375100
20240409150000000,8.7235375100,8.7403296900,8.7151414200,8.7319336000
20240410103000000,8.7151414200,8.7403296900,8.6983492400,8.7067453300
20240410113000000,8.7067453300,8.7403296900,8.7067453300,8.7235375100
20240410140000000,8.7319336000,8.7319336000,8.6227844300,8.6479727000
20240410150000000,8.6479727000,8.6563687900,8.6227844300,8.6311805200
20240411103000000,8.5975961600,8.5975961600,8.4968430800,8.5640118000
20240411113000000,8.5640118000,8.6143883400,8.5556157100,8.5892000700
20240411140000000,8.5892000700,8.6395766100,8.5892000700,8.5975961600
20240411150000000,8.5975961600,8.6143883400,8.5724078900,8.6059922500
20240412103000000,8.5808039800,8.6227844300,8.5052391700,8.5136352600
20240412113000000,8.5136352600,8.5388235300,8.4968430800,8.5136352600
20240412140000000,8.5136352600,8.5220313500,8.4968430800,8.5052391700
20240412150000000,8.5052391700,8.5136352600,8.4296743600,8.4464665400
20240415103000000,8.4548626300,8.6311805200,8.4548626300,8.6059922500
20240415113000000,8.6059922500,8.6395766100,8.5975961600,8.6143883400
20240415140000000,8.6143883400,8.6647648800,8.6059922500,8.6395766100
20240415150000000,8.6395766100,8.6395766100,8.5892000700,8.6395766100
20240416103000000,8.6311805200,8.6815570600,8.5892000700,8.6479727000
20240416113000000,8.6479727000,8.6647648800,8.5892000700,8.6143883400
20240416140000000,8.6143883400,8.7235375100,8.5892000700,8.7067453300
20240416150000000,8.7067453300,8.7151414200,8.6311805200,8.6311805200
20240417103000000,8.6143883400,8.6647648800,8.5724078900,8.6647648800
20240417113000000,8.6647648800,8.7655179600,8.6563687900,8.7571218700
20240417140000000,8.7571218700,8.8998554000,8.7319336000,8.8830632200
20240417150000000,8.8830632200,8.9250436700,8.8578749500,8.9166475800
20240418103000000,8.8830632200,9.1853224600,8.8830632200,9.1349459200
20240418113000000,9.1349459200,9.2608872700,9.1265498300,9.1433420100
20240418140000000,9.1433420100,9.1433420100,9.0509850200,9.1097576500
20240418150000000,9.1097576500,9.1433420100,9.0677772000,9.0677772000
20240419103000000,8.9922123900,9.0761732900,8.9670241200,9.0257967500
20240419113000000,9.0257967500,9.0761732900,8.9586280300,8.9754202100
20240419140000000,8.9754202100,9.0090045700,8.9670241200,8.9670241200
20240419150000000,8.9670241200,9.0006084800,8.9586280300,8.9754202100
20240422103000000,8.9334397600,9.0761732900,8.8494788600,8.9082514900
20240422113000000,8.9082514900,8.9082514900,8.7739140500,8.7823101400
20240422140000000,8.7823101400,8.8326866800,8.7823101400,8.8242905900
20240422150000000,8.8242905900,8.8494788600,8.7991023200,8.8158945000
20240423103000000,8.8242905900,8.8830632200,8.7907062300,8.8578749500
20240423113000000,8.8578749500,8.9334397600,8.8494788600,8.9082514900
